longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,predicted_house_value,abs_error,pct_error
-118.49,34.19,23.0,2087.0,571.0,1809.0,553.0,3.1667,202000.0,<1H OCEAN,201878.0,122.0,0.060396039603960394
-118.29,34.09,35.0,2198.0,998.0,3441.0,912.0,2.0467,158300.0,<1H OCEAN,212813.0,54513.0,34.43651295009475
-122.04,38.24,30.0,2081.0,456.0,1005.0,438.0,1.9954,92900.0,INLAND,94835.0,1935.0,2.082884822389666
-117.82,33.73,24.0,845.0,190.0,482.0,190.0,4.7039,225000.0,<1H OCEAN,202497.0,22503.0,10.001333333333333
-117.81,33.74,24.0,2696.0,649.0,1908.0,626.0,3.3047,216900.0,<1H OCEAN,170858.0,46042.0,21.227293683725218
-117.95,33.7,17.0,5781.0,924.0,2585.0,915.0,5.343,231900.0,<1H OCEAN,282131.0,50231.0,21.660629581716258
-123.82,40.12,33.0,2985.0,591.0,1221.0,486.0,2.087,82400.0,<1H OCEAN,99621.0,17221.0,20.899271844660195
-118.36,33.86,37.0,1249.0,218.0,583.0,214.0,5.7422,330700.0,<1H OCEAN,364479.13,33779.130000000005,10.214433020864835
-118.77,34.28,27.0,1416.0,251.0,1024.0,268.0,5.1074,185200.0,<1H OCEAN,213728.0,28528.0,15.403887688984883
-122.29,37.86,52.0,1665.0,404.0,815.0,372.0,1.9946,156900.0,NEAR BAY,164165.0,7265.0,4.630337794773741
-120.18,36.59,25.0,948.0,198.0,613.0,171.0,2.3026,90600.0,INLAND,73492.0,17108.0,18.88300220750552
-118.02,34.09,24.0,2080.0,514.0,1976.0,478.0,2.6917,170000.0,INLAND,176789.0,6789.0,3.993529411764706
-117.96,33.82,29.0,2176.0,468.0,1632.0,428.0,3.707,180400.0,<1H OCEAN,187941.0,7541.0,4.180155210643015
-120.13,39.06,22.0,2465.0,539.0,381.0,146.0,2.875,87500.0,INLAND,139152.0,51652.0,59.030857142857144
-121.35,38.68,18.0,7923.0,1558.0,3789.0,1473.0,3.5403,98600.0,INLAND,124082.0,25482.0,25.843813387423936
-121.73,36.9,23.0,2392.0,721.0,3074.0,718.0,2.5195,136900.0,<1H OCEAN,151536.0,14636.0,10.691015339663988
-117.18,34.08,28.0,2243.0,399.0,1464.0,379.0,3.2105,90300.0,INLAND,101392.0,11092.0,12.283499446290143
-122.91,39.18,43.0,89.0,18.0,86.0,27.0,2.0208,72500.0,INLAND,90124.92,17624.92,24.31023448275862
-119.74,36.65,19.0,2546.0,463.0,1257.0,418.0,2.9013,89500.0,INLAND,79038.0,10462.0,11.689385474860336
-118.34,33.99,48.0,2225.0,433.0,1170.0,401.0,2.9643,140400.0,<1H OCEAN,162804.01,22404.01000000001,15.957272079772086
-118.13,34.2,45.0,1213.0,206.0,529.0,231.0,5.6629,234000.0,INLAND,280453.03,46453.03000000003,19.851722222222236
-117.17,32.83,24.0,3541.0,530.0,1591.0,530.0,5.3538,212500.0,NEAR OCEAN,233866.01,21366.01000000001,10.054592941176475
-118.5,34.2,42.0,1558.0,322.0,884.0,334.0,2.2304,203800.0,<1H OCEAN,196369.0,7431.0,3.64622178606477
-117.97,33.72,24.0,2991.0,500.0,1437.0,453.0,5.4286,273400.0,<1H OCEAN,266240.0,7160.0,2.618873445501097
-118.39,34.08,27.0,6605.0,1710.0,2665.0,1520.0,3.8088,500001.0,<1H OCEAN,387878.27,112122.72999999998,22.424501150997695
-119.71,36.83,5.0,1087.0,338.0,623.0,362.0,1.8061,113400.0,INLAND,97470.0,15930.0,14.047619047619047
-117.89,33.88,27.0,2091.0,336.0,1037.0,332.0,5.7519,243400.0,<1H OCEAN,255650.0,12250.0,5.032867707477403
-117.19,33.14,12.0,3652.0,923.0,1677.0,728.0,2.3267,92000.0,<1H OCEAN,139952.0,47952.0,52.12173913043478
-114.62,33.62,26.0,18.0,3.0,5.0,3.0,0.536,275000.0,INLAND,126735.01,148264.99,53.91454181818182
-122.25,37.8,29.0,2468.0,864.0,1335.0,773.0,1.3929,193800.0,NEAR BAY,206221.04,12421.040000000008,6.409205366357074
-118.25,33.97,32.0,879.0,257.0,1057.0,230.0,1.6776,114800.0,<1H OCEAN,103379.0,11421.0,9.948606271777004
-122.14,37.72,45.0,1397.0,253.0,555.0,248.0,2.983,202700.0,NEAR BAY,185534.0,17166.0,8.468672915638875
-117.97,34.17,35.0,5005.0,848.0,2112.0,813.0,4.9968,295000.0,INLAND,287787.02,7212.979999999981,2.445077966101689
-122.55,38.42,24.0,2220.0,411.0,894.0,365.0,4.2891,211700.0,<1H OCEAN,252570.01,40870.01000000001,19.3056258856873
-118.22,34.52,7.0,4524.0,735.0,2298.0,717.0,6.5538,311600.0,INLAND,245654.0,65946.0,21.16367137355584
-118.23,34.13,34.0,609.0,149.0,407.0,145.0,4.5766,185800.0,<1H OCEAN,222374.01,36574.01000000001,19.684612486544676
-117.13,32.72,43.0,2160.0,504.0,1221.0,452.0,2.4821,140600.0,NEAR OCEAN,153231.0,12631.0,8.983641536273115
-119.03,35.36,41.0,1944.0,363.0,977.0,388.0,3.9097,81300.0,INLAND,95894.0,14594.0,17.95079950799508
-122.41,37.8,52.0,3278.0,775.0,1279.0,709.0,5.4378,500001.0,NEAR BAY,438428.5,61572.5,12.314475371049257
-122.46,37.72,37.0,1833.0,388.0,1093.0,363.0,3.0703,211800.0,NEAR OCEAN,258064.0,46264.0,21.84324834749764
-118.07,33.93,5.0,906.0,187.0,1453.0,158.0,4.125,171900.0,<1H OCEAN,162181.0,9719.0,5.653868528214078
-121.82,37.28,33.0,2873.0,489.0,1946.0,475.0,5.0709,176400.0,<1H OCEAN,242145.02,65745.01999999999,37.27041950113378
-121.9,36.58,31.0,1431.0,,704.0,393.0,3.1977,289300.0,NEAR OCEAN,299419.03,10119.030000000028,3.4977635672312575
-117.94,34.15,33.0,859.0,144.0,421.0,138.0,4.4821,220100.0,INLAND,235836.01,15736.01000000001,7.149482053611998
-121.3,38.13,26.0,2256.0,360.0,937.0,372.0,5.0528,153700.0,INLAND,163500.0,9800.0,6.376057254391672
-118.36,34.06,39.0,2810.0,670.0,1109.0,624.0,3.25,355000.0,<1H OCEAN,343613.1,11386.900000000023,3.207577464788739
-118.23,34.14,33.0,2865.0,864.0,2061.0,790.0,2.6268,201300.0,<1H OCEAN,199198.0,2102.0,1.0442126179831097
-119.72,34.43,27.0,984.0,299.0,777.0,313.0,2.5694,275000.0,<1H OCEAN,253151.01,21848.98999999999,7.945087272727269
-121.76,36.75,21.0,1141.0,257.0,671.0,195.0,3.8424,155700.0,<1H OCEAN,226390.01,70690.01000000001,45.401419396274896
-117.09,32.74,23.0,3130.0,779.0,2472.0,744.0,2.32,93200.0,NEAR OCEAN,112754.0,19554.0,20.98068669527897
-118.19,34.04,39.0,1074.0,323.0,1613.0,308.0,2.3015,131700.0,<1H OCEAN,144844.0,13144.0,9.98025816249051
-118.36,33.89,34.0,760.0,174.0,723.0,198.0,5.3169,227600.0,<1H OCEAN,286453.0,58853.0,25.858084358523726
-118.09,33.96,20.0,1911.0,472.0,1407.0,465.0,2.7647,163000.0,<1H OCEAN,167957.0,4957.0,3.0411042944785276
-119.9,37.49,13.0,2230.0,443.0,920.0,361.0,3.0,112000.0,INLAND,111241.0,759.0,0.6776785714285715
-117.49,33.64,3.0,8874.0,1302.0,3191.0,1027.0,6.8588,302000.0,<1H OCEAN,305254.02,3254.0200000000186,1.0774900662251718
-121.36,38.01,16.0,926.0,230.0,451.0,198.0,4.0221,173300.0,INLAND,127813.0,45487.0,26.247547605308714
-117.35,34.16,36.0,1717.0,348.0,1054.0,279.0,2.4444,73400.0,INLAND,90799.0,17399.0,23.704359673024523
-118.35,33.8,19.0,6224.0,1105.0,3152.0,1076.0,5.9541,500001.0,<1H OCEAN,332752.07,167248.93,33.4497191005618
-117.2,32.84,34.0,3353.0,544.0,1583.0,571.0,4.55,187700.0,NEAR OCEAN,231102.0,43402.0,23.12306872669153
-118.46,34.32,10.0,5777.0,1112.0,2917.0,1056.0,4.1514,194100.0,<1H OCEAN,225726.01,31626.01000000001,16.293668212261725
-121.6,37.13,14.0,9483.0,1361.0,4108.0,1281.0,7.5,344500.0,<1H OCEAN,368672.02,24172.02000000002,7.016551523947756
-118.35,33.98,33.0,1884.0,477.0,1518.0,449.0,3.1194,152800.0,<1H OCEAN,206099.0,53299.0,34.8815445026178
-121.72,38.0,7.0,7957.0,1314.0,4460.0,1293.0,4.9618,156500.0,INLAND,162288.0,5788.0,3.698402555910543
-117.99,33.73,24.0,2104.0,421.0,1181.0,414.0,3.8365,250900.0,<1H OCEAN,197917.0,52983.0,21.117178158628935
-121.85,37.33,16.0,2987.0,874.0,4241.0,841.0,2.8024,127900.0,<1H OCEAN,173775.0,45875.0,35.86786551993745
-117.93,33.62,33.0,1890.0,416.0,859.0,329.0,4.5658,500001.0,<1H OCEAN,393270.36,106730.64000000001,21.346085307829387
-120.02,36.8,25.0,1270.0,255.0,1050.0,245.0,2.1618,55300.0,INLAND,65273.0,9973.0,18.034358047016276
-122.38,37.58,52.0,1704.0,226.0,671.0,243.0,8.4704,500001.0,NEAR OCEAN,487343.85,12657.150000000023,2.5314249371501303
-117.84,33.74,22.0,6072.0,1802.0,4715.0,1666.0,3.1353,121400.0,<1H OCEAN,172084.0,50684.0,41.749588138385505
-117.98,33.77,7.0,2252.0,570.0,1576.0,550.0,3.6333,169800.0,<1H OCEAN,163596.0,6204.0,3.6537102473498235
-122.59,37.97,46.0,4036.0,856.0,1872.0,833.0,4.5625,275200.0,NEAR OCEAN,327546.0,52346.0,19.02107558139535
-119.35,35.59,14.0,2719.0,502.0,1497.0,457.0,3.176,71800.0,INLAND,85146.0,13346.0,18.58774373259053
-121.24,39.22,14.0,983.0,163.0,399.0,161.0,2.2917,145100.0,INLAND,111903.0,33197.0,22.87870434183322
-117.96,34.08,28.0,2831.0,552.0,2330.0,557.0,3.9741,173100.0,<1H OCEAN,185085.0,11985.0,6.923743500866551
-117.7,33.64,15.0,5743.0,773.0,2380.0,773.0,8.1926,326600.0,<1H OCEAN,370364.02,43764.02000000002,13.399883649724439
-117.65,34.04,28.0,2360.0,607.0,2623.0,592.0,2.5048,100000.0,INLAND,116227.0,16227.0,16.227
-121.9,38.02,5.0,1560.0,369.0,1037.0,372.0,3.6154,181800.0,INLAND,142321.0,39479.0,21.715621562156215
-118.07,33.99,41.0,1204.0,252.0,1002.0,248.0,3.0577,163300.0,<1H OCEAN,166833.0,3533.0,2.1635027556644215
-118.28,33.99,49.0,2174.0,481.0,1861.0,484.0,1.7159,95000.0,<1H OCEAN,102443.0,7443.0,7.834736842105264
-117.89,33.83,35.0,2984.0,446.0,1435.0,455.0,5.6276,200800.0,<1H OCEAN,247799.01,46999.01000000001,23.40588147410359
-119.35,36.42,18.0,1115.0,193.0,1742.0,176.0,2.7969,123800.0,INLAND,72340.0,51460.0,41.5670436187399
-122.3,37.55,35.0,3675.0,735.0,1930.0,715.0,3.9833,342800.0,NEAR OCEAN,300499.0,42301.0,12.339848308051343
-118.16,34.7,33.0,2918.0,494.0,1365.0,478.0,4.8787,127700.0,INLAND,208968.0,81268.0,63.639780736100235
-122.48,38.48,29.0,2278.0,397.0,765.0,322.0,4.6379,348200.0,INLAND,278327.0,69873.0,20.066915565766802
-119.73,36.52,20.0,1741.0,331.0,1466.0,289.0,2.5921,94200.0,INLAND,68112.0,26088.0,27.694267515923563
-122.25,37.53,16.0,4428.0,664.0,1677.0,623.0,7.6864,422500.0,NEAR BAY,402860.08,19639.919999999984,4.648501775147925
-118.37,34.07,52.0,1084.0,247.0,468.0,255.0,3.4286,474300.0,<1H OCEAN,402808.05,71491.95000000001,15.073149905123342
-118.04,33.85,24.0,2233.0,347.0,1162.0,355.0,5.6094,279200.0,<1H OCEAN,260103.0,19097.0,6.839899713467049
-116.95,32.74,7.0,2722.0,578.0,1429.0,574.0,3.9583,141700.0,<1H OCEAN,166677.0,24977.0,17.62667607621736
-122.58,38.1,22.0,11872.0,2300.0,5600.0,2200.0,4.6463,276300.0,NEAR BAY,241877.0,34423.0,12.458559536735432
-118.47,34.04,21.0,5041.0,1491.0,2719.0,1420.0,3.5335,268800.0,<1H OCEAN,368474.17,99674.16999999998,37.08116443452381
-118.25,33.92,44.0,1137.0,235.0,747.0,225.0,2.0,92600.0,<1H OCEAN,96928.0,4328.0,4.673866090712743
-117.29,34.14,52.0,1683.0,266.0,646.0,256.0,4.0481,97300.0,INLAND,135488.0,38188.0,39.247687564234326
-119.49,37.1,24.0,2532.0,555.0,1564.0,507.0,2.3359,92400.0,INLAND,86344.0,6056.0,6.554112554112554
-122.7,38.45,26.0,2011.0,557.0,855.0,530.0,1.125,233300.0,<1H OCEAN,164741.0,68559.0,29.386626660951563
-121.9,37.44,12.0,4228.0,734.0,2594.0,732.0,6.6086,299400.0,<1H OCEAN,316158.07,16758.070000000007,5.5972177688710785
-117.27,34.24,34.0,3687.0,756.0,941.0,367.0,2.875,117600.0,INLAND,102180.0,15420.0,13.112244897959183
-121.27,38.12,44.0,2356.0,482.0,1043.0,443.0,2.4949,108000.0,INLAND,93947.0,14053.0,13.012037037037036
-119.72,34.42,31.0,1524.0,383.0,1257.0,398.0,2.6019,250000.0,NEAR OCEAN,232219.0,17781.0,7.112400000000001
-119.54,36.51,36.0,49.0,7.0,28.0,2.0,4.625,162500.0,INLAND,140456.0,22044.0,13.565538461538463
-118.41,33.97,44.0,2298.0,388.0,849.0,360.0,5.5941,363500.0,<1H OCEAN,395656.23,32156.22999999998,8.846280605226955
-120.85,37.51,15.0,1131.0,285.0,728.0,281.0,1.5531,93100.0,INLAND,111757.0,18657.0,20.039742212674543
-122.42,37.75,52.0,1207.0,302.0,1008.0,269.0,3.3816,262500.0,NEAR BAY,261280.0,1220.0,0.4647619047619048
-118.28,33.98,47.0,865.0,193.0,782.0,217.0,2.2411,93000.0,<1H OCEAN,122602.0,29602.0,31.83010752688172
-118.27,33.82,39.0,1357.0,249.0,763.0,229.0,4.25,200300.0,<1H OCEAN,191470.0,8830.0,4.408387418871692
-117.01,32.73,22.0,2526.0,530.0,1556.0,529.0,2.8646,120800.0,NEAR OCEAN,136992.0,16192.0,13.403973509933776
-122.25,37.8,52.0,2087.0,510.0,1197.0,488.0,3.0149,218400.0,NEAR BAY,240781.01,22381.01000000001,10.247715201465207
-118.44,33.88,35.0,2020.0,451.0,724.0,399.0,6.6494,500001.0,NEAR OCEAN,464550.38,35450.619999999995,7.090109819780359
-118.35,33.85,35.0,1248.0,206.0,551.0,185.0,5.6426,348200.0,<1H OCEAN,320392.0,27808.0,7.986214819069501
-122.35,37.96,35.0,1326.0,346.0,1023.0,295.0,2.0724,97700.0,NEAR BAY,101070.0,3370.0,3.449334698055271
-118.43,34.16,41.0,2050.0,478.0,850.0,490.0,3.4208,343400.0,<1H OCEAN,357229.12,13829.119999999995,4.027117064647641
-118.3,33.93,29.0,2228.0,396.0,1140.0,352.0,3.7969,169400.0,<1H OCEAN,164439.0,4961.0,2.928571428571429
-121.28,38.53,18.0,224.0,38.0,95.0,41.0,3.1042,165000.0,INLAND,142336.0,22664.0,13.735757575757576
-117.27,33.0,36.0,2426.0,454.0,1085.0,420.0,5.1523,387800.0,NEAR OCEAN,351374.25,36425.75,9.392921609076845
-122.41,37.63,35.0,865.0,226.0,602.0,217.0,3.0,229100.0,NEAR OCEAN,272107.04,43007.03999999998,18.772169358358788
-117.18,32.76,8.0,3694.0,997.0,1297.0,807.0,3.6492,158900.0,NEAR OCEAN,223325.0,64425.0,40.544367526746385
-118.45,33.99,45.0,1132.0,269.0,654.0,264.0,4.5673,343100.0,<1H OCEAN,336818.0,6282.0,1.8309530749052754
-117.07,32.8,36.0,2028.0,349.0,820.0,352.0,3.9828,168900.0,<1H OCEAN,166255.0,2645.0,1.5660153937240973
-121.34,38.59,22.0,3273.0,480.0,1151.0,463.0,8.05,380000.0,INLAND,324281.01,55718.98999999999,14.662892105263156
-118.64,34.22,16.0,4312.0,574.0,1902.0,574.0,8.4438,390000.0,<1H OCEAN,413918.05,23918.04999999999,6.1328333333333305
-117.94,33.88,46.0,1747.0,312.0,770.0,296.0,5.4217,256000.0,<1H OCEAN,280127.09,24127.090000000026,9.42464453125001
-121.98,37.27,25.0,3075.0,564.0,1633.0,543.0,5.2528,269400.0,<1H OCEAN,274734.0,5334.0,1.9799554565701558
-117.02,32.73,22.0,5201.0,865.0,3280.0,817.0,4.7952,141400.0,NEAR OCEAN,168467.0,27067.0,19.14214992927864
-118.09,34.15,45.0,1345.0,356.0,749.0,327.0,2.8007,210900.0,INLAND,221612.0,10712.0,5.079184447605501
-122.52,37.89,17.0,4363.0,1041.0,1640.0,989.0,3.9531,417600.0,NEAR BAY,351358.06,66241.94,15.862533524904215
-117.24,34.14,6.0,2383.0,606.0,1301.0,488.0,3.016,107500.0,INLAND,118489.0,10989.0,10.22232558139535
-118.58,34.21,27.0,2209.0,353.0,1034.0,344.0,4.7125,250900.0,<1H OCEAN,234009.01,16890.98999999999,6.732160223196488
-118.02,33.92,34.0,2169.0,418.0,1169.0,406.0,3.2222,218700.0,<1H OCEAN,190403.0,28297.0,12.9387288523091
-117.82,33.82,22.0,3173.0,372.0,1181.0,355.0,8.3637,500001.0,<1H OCEAN,375553.02,124447.97999999998,24.889546220907555
-117.87,33.84,23.0,1678.0,369.0,912.0,347.0,4.5,237300.0,<1H OCEAN,205221.0,32079.0,13.51833122629583
-122.45,38.01,36.0,4501.0,832.0,2196.0,800.0,4.3182,252700.0,NEAR BAY,290493.01,37793.01000000001,14.95568262762169
-117.69,36.13,25.0,1709.0,439.0,632.0,292.0,1.7868,45500.0,INLAND,83092.0,37592.0,82.61978021978021
-118.18,34.03,26.0,859.0,255.0,835.0,232.0,1.1929,143800.0,<1H OCEAN,167706.0,23906.0,16.624478442280946
-122.44,37.78,37.0,1235.0,314.0,481.0,297.0,3.6875,492300.0,NEAR BAY,362226.03,130073.96999999997,26.42168799512492
-117.99,34.08,35.0,1032.0,207.0,954.0,191.0,2.8906,134800.0,INLAND,149678.0,14878.0,11.037091988130564
-119.63,34.4,29.0,3865.0,814.0,1266.0,613.0,6.0069,500001.0,<1H OCEAN,398092.26,101908.73999999999,20.381707236585527
-122.62,38.24,33.0,1369.0,280.0,758.0,246.0,4.0341,156500.0,<1H OCEAN,206454.0,49954.0,31.919488817891374
-122.33,38.29,14.0,3541.0,499.0,1577.0,459.0,5.3351,269900.0,NEAR BAY,218086.0,51814.0,19.197480548351244
-119.82,36.79,35.0,1474.0,291.0,709.0,294.0,2.6522,65900.0,INLAND,73191.0,7291.0,11.063732928679817
-118.61,34.21,41.0,1058.0,228.0,778.0,245.0,3.3534,180500.0,<1H OCEAN,188911.0,8411.0,4.65983379501385
-122.53,37.87,20.0,1814.0,282.0,658.0,253.0,7.9977,400000.0,NEAR BAY,401283.04,1283.039999999979,0.32075999999999477
-118.26,33.91,39.0,967.0,256.0,903.0,256.0,1.9038,93100.0,<1H OCEAN,98308.0,5208.0,5.593984962406015
-121.92,37.28,27.0,3028.0,486.0,1284.0,498.0,4.5833,308800.0,<1H OCEAN,293982.0,14818.0,4.798575129533679
-120.46,37.29,30.0,2972.0,635.0,1940.0,590.0,2.3594,72300.0,INLAND,84092.0,11792.0,16.30982019363762
-121.97,36.97,24.0,3665.0,870.0,1954.0,833.0,2.8036,228500.0,NEAR OCEAN,235309.0,6809.0,2.9798687089715536
-117.16,32.73,52.0,1863.0,559.0,906.0,493.0,1.9203,195800.0,NEAR OCEAN,169178.0,26622.0,13.596527068437181
-118.19,33.78,24.0,225.0,72.0,439.0,71.0,2.8533,137500.0,NEAR OCEAN,210211.06,72711.06,52.88077090909091
-117.11,32.69,39.0,395.0,159.0,620.0,162.0,2.725,86500.0,NEAR OCEAN,114717.0,28217.0,32.62080924855491
-117.88,33.82,17.0,2247.0,705.0,1382.0,618.0,3.8631,225000.0,<1H OCEAN,192876.0,32124.0,14.277333333333333
-122.48,37.69,43.0,2661.0,455.0,1384.0,456.0,4.2421,257500.0,NEAR OCEAN,241568.0,15932.0,6.187184466019417
-118.15,34.17,36.0,930.0,280.0,1024.0,300.0,1.0846,146400.0,<1H OCEAN,195085.05,48685.04999999999,33.254815573770486
-117.7,33.6,16.0,2092.0,489.0,877.0,392.0,3.0461,216900.0,<1H OCEAN,158180.0,58720.0,27.07238358690641
-116.22,33.73,38.0,1695.0,352.0,1279.0,305.0,2.1217,68500.0,INLAND,71910.0,3410.0,4.978102189781022
-119.07,35.34,16.0,4201.0,786.0,1667.0,724.0,4.8839,134100.0,INLAND,144624.0,10524.0,7.847874720357942
-120.71,37.38,14.0,1979.0,432.0,1756.0,382.0,2.6923,71400.0,INLAND,92004.0,20604.0,28.857142857142858
-121.36,37.99,8.0,1801.0,380.0,684.0,350.0,4.2589,134900.0,INLAND,170655.0,35755.0,26.504818383988137
-117.3,33.23,13.0,3619.0,791.0,1759.0,806.0,2.765,98500.0,<1H OCEAN,136942.0,38442.0,39.02741116751269
-118.15,33.94,37.0,1594.0,321.0,1003.0,323.0,3.3289,199700.0,<1H OCEAN,212727.0,13027.0,6.523284927391086
-118.11,34.15,40.0,1950.0,509.0,1038.0,438.0,2.6172,196100.0,<1H OCEAN,187665.0,8435.0,4.30137684854666
-117.1,32.74,30.0,1772.0,500.0,1389.0,447.0,2.3641,94100.0,NEAR OCEAN,114438.0,20338.0,21.61317747077577
-122.67,38.33,4.0,8072.0,1606.0,4323.0,1475.0,3.9518,220300.0,<1H OCEAN,197308.0,22992.0,10.436677258284158
-118.14,34.06,37.0,1339.0,258.0,706.0,238.0,4.7569,253800.0,<1H OCEAN,225662.0,28138.0,11.08668242710796
-118.27,34.0,43.0,1638.0,434.0,1213.0,390.0,1.3403,110800.0,<1H OCEAN,105859.0,4941.0,4.459386281588448
-118.31,33.67,42.0,1297.0,246.0,611.0,242.0,5.3074,401900.0,NEAR OCEAN,353463.22,48436.78000000003,12.051948245832303
-122.23,40.57,18.0,1633.0,243.0,750.0,252.0,5.1585,150800.0,INLAND,185265.0,34465.0,22.85477453580902
-117.04,32.58,14.0,2355.0,406.0,1883.0,401.0,5.0311,152100.0,NEAR OCEAN,159738.0,7638.0,5.021696252465483
-118.51,34.0,52.0,1241.0,502.0,679.0,459.0,2.3098,500001.0,<1H OCEAN,365705.16,134295.84000000003,26.85911428177144
-118.09,33.74,44.0,1671.0,390.0,871.0,367.0,4.6369,422200.0,NEAR OCEAN,394497.13,27702.869999999995,6.56155139744197
-118.93,36.19,30.0,2685.0,546.0,951.0,523.0,2.6184,113900.0,INLAND,77132.0,36768.0,32.280948200175594
-117.22,32.75,26.0,696.0,185.0,384.0,184.0,2.6121,125000.0,NEAR OCEAN,213735.02,88735.01999999999,70.98801599999999
-122.04,37.62,35.0,1032.0,173.0,453.0,176.0,6.396,208500.0,NEAR BAY,357131.04,148631.03999999998,71.28587050359711
-117.22,34.07,8.0,3065.0,692.0,1440.0,666.0,3.2368,129200.0,INLAND,112869.0,16331.0,12.640092879256967
-117.13,34.24,17.0,2828.0,506.0,673.0,274.0,5.2563,144100.0,INLAND,159085.01,14985.01000000001,10.399035392088834
-117.13,32.7,48.0,786.0,230.0,917.0,231.0,1.875,75600.0,NEAR OCEAN,88726.0,13126.0,17.362433862433864
-122.44,37.77,52.0,3475.0,807.0,1518.0,777.0,3.6186,500001.0,NEAR BAY,463226.58,36774.419999999984,7.354869290261417
-118.24,33.96,34.0,1724.0,432.0,1876.0,416.0,2.1078,100600.0,<1H OCEAN,107050.0,6450.0,6.4115308151093435
-119.08,35.32,8.0,11609.0,2141.0,5696.0,2100.0,5.0012,106300.0,INLAND,149554.0,43254.0,40.690498588899345
-119.29,34.28,38.0,2387.0,748.0,1537.0,741.0,2.3147,192500.0,NEAR OCEAN,197808.0,5308.0,2.7574025974025975
-118.26,34.01,47.0,1269.0,323.0,1628.0,325.0,1.5089,115800.0,<1H OCEAN,112279.0,3521.0,3.040587219343696
-122.14,37.44,52.0,3117.0,468.0,1114.0,421.0,6.6756,500001.0,NEAR BAY,465690.65,34310.34999999998,6.8620562758874435
-117.13,32.58,27.0,2511.0,615.0,1427.0,576.0,3.1645,156000.0,NEAR OCEAN,152469.01,3530.9899999999907,2.263455128205122
-119.67,36.33,19.0,1241.0,244.0,850.0,237.0,2.9375,81700.0,INLAND,71201.0,10499.0,12.850673194614442
-122.43,37.81,39.0,3275.0,837.0,1137.0,725.0,3.7679,500001.0,NEAR BAY,418408.5,81592.5,16.318467363065274
-121.39,38.63,30.0,2930.0,739.0,1661.0,668.0,2.7813,118900.0,INLAND,117176.0,1724.0,1.4499579478553406
-118.36,33.86,37.0,1768.0,314.0,802.0,290.0,5.0784,295900.0,<1H OCEAN,303317.03,7417.030000000028,2.506600202771216
-118.33,33.92,23.0,969.0,288.0,670.0,251.0,3.267,185400.0,<1H OCEAN,180418.0,4982.0,2.6871628910463863
-118.79,34.14,7.0,3003.0,504.0,1143.0,466.0,5.8548,500001.0,NEAR OCEAN,375760.12,124240.88,24.848126303747392
-117.82,34.13,27.0,3770.0,573.0,1606.0,562.0,6.1321,309700.0,INLAND,247036.01,62663.98999999999,20.233771391669357
-114.57,33.57,20.0,1454.0,326.0,624.0,262.0,1.925,65500.0,INLAND,61315.0,4185.0,6.389312977099236
-118.08,34.13,46.0,1238.0,147.0,377.0,145.0,8.4546,500001.0,INLAND,471141.58,28859.419999999984,5.7718724562550845
-117.72,34.1,32.0,3241.0,895.0,1592.0,810.0,2.4952,181800.0,INLAND,137871.0,43929.0,24.16336633663366
-118.25,33.91,36.0,1950.0,365.0,1125.0,374.0,3.1111,119300.0,<1H OCEAN,128879.0,9579.0,8.029337803855825
-121.71,38.56,20.0,8627.0,1516.0,4071.0,1466.0,4.2198,164100.0,INLAND,194368.0,30268.0,18.444850700792202
-122.02,38.02,44.0,1465.0,247.0,817.0,237.0,4.8693,156900.0,NEAR BAY,205596.0,48696.0,31.036328871892927
-122.08,37.39,4.0,2292.0,,1050.0,584.0,4.8036,340000.0,NEAR BAY,289966.05,50033.95000000001,14.715867647058827
-117.16,32.74,27.0,2335.0,604.0,982.0,590.0,3.1921,261500.0,NEAR OCEAN,240344.05,21155.95000000001,8.090229445506697
-118.37,34.24,40.0,1283.0,246.0,594.0,236.0,4.1121,229200.0,<1H OCEAN,210445.0,18755.0,8.182809773123909
-118.31,34.0,47.0,1551.0,362.0,1329.0,322.0,1.9792,116400.0,<1H OCEAN,112214.0,4186.0,3.5962199312714778
-120.48,37.29,17.0,2266.0,693.0,3200.0,664.0,1.5635,60400.0,INLAND,74398.0,13998.0,23.175496688741724
-122.54,37.99,32.0,2236.0,348.0,818.0,330.0,7.3521,444000.0,NEAR BAY,409721.25,34278.75,7.7204391891891895
-117.11,32.79,16.0,2574.0,771.0,1129.0,721.0,3.3849,96900.0,NEAR OCEAN,122933.0,26033.0,26.86584107327141
-118.34,34.04,35.0,2345.0,607.0,2042.0,565.0,2.5955,139700.0,<1H OCEAN,185788.0,46088.0,32.99069434502505
-120.44,34.93,15.0,868.0,244.0,1133.0,253.0,2.0995,87500.0,<1H OCEAN,110177.0,22677.0,25.916571428571427
-118.54,34.23,29.0,1753.0,342.0,1318.0,333.0,4.125,241400.0,<1H OCEAN,194331.0,47069.0,19.4983429991715
-117.05,32.76,37.0,4879.0,906.0,2076.0,871.0,3.6625,154800.0,NEAR OCEAN,164137.0,9337.0,6.031653746770026
-122.04,36.97,30.0,2695.0,424.0,1098.0,420.0,5.3972,362300.0,NEAR OCEAN,340867.02,21432.97999999998,5.915810102125305
-122.53,38.01,27.0,3121.0,531.0,1318.0,489.0,5.4781,310900.0,NEAR BAY,295012.01,15887.98999999999,5.110321646831776
